ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
nfl.p.30994,DJ,Moore,WR,CHI,GB,GB@CHI,4:25PM EDT,17,9.9," "," "
nfl.p.31129,Daurice,Fountain,WR,CHI,GB,GB@CHI,4:25PM EDT,10,0.0," "," "
nfl.p.31177,Equanimeous,St. Brown,WR,CHI,GB,GB@CHI,4:25PM EDT,10,3.4," "," "
nfl.p.32036,Travis,Homer,RB,CHI,GB,GB@CHI,4:25PM EDT,10,3.2," "," "
nfl.p.32137,Nsimba,Webster,WR,CHI,GB,GB@CHI,4:25PM EDT,10,2.4," "," "
nfl.p.32140,Khari,Blasingame,RB,CHI,GB,GB@CHI,4:25PM EDT,10,0.0," "," "
nfl.p.32273,Stephen,Carlson,TE,CHI,GB,GB@CHI,4:25PM EDT,10,0.0," "," "
nfl.p.32713,Cole,Kmet,TE,CHI,GB,GB@CHI,4:25PM EDT,13,7.2," "," "
nfl.p.32821,Joe,Reed,WR,CHI,GB,GB@CHI,4:25PM EDT,10,0.0," "," "
nfl.p.32843,Darnell,Mooney,WR,CHI,GB,GB@CHI,4:25PM EDT,13,7.4," "," "
nfl.p.33399,Justin,Fields,QB,CHI,GB,GB@CHI,4:25PM EDT,33,20.5," "," "
nfl.p.33605,Khalil,Herbert,RB,CHI,GB,GB@CHI,4:25PM EDT,17,8.7," "," "
nfl.p.34027,Velus,Jones Jr.,WR,CHI,GB,GB@CHI,4:25PM EDT,10,3.0,Q," "
nfl.p.34159,Trestan,Ebner,RB,CHI,GB,GB@CHI,4:25PM EDT,10,0.5," "," "
nfl.t.9,Green Bay,Packers,DEF,GB,CHI,GB@CHI,4:25PM EDT,18,0.0," "," "
nfl.t.3,Chicago,Bears,DEF,CHI,GB,GB@CHI,4:25PM EDT,10,0.0," "," "
nfl.p.40298,Robert,Burns,RB,CHI,GB,GB@CHI,4:25PM EDT,10,0.0," "," "
nfl.p.40504,Tyson,Bagent,QB,CHI,GB,GB@CHI,4:25PM EDT,20,0.0," "," "
nfl.p.40201,Dontayvion,Wicks,WR,GB,CHI,GB@CHI,4:25PM EDT,10,0.0,Q," "
nfl.p.40260,Lew,Nichols,RB,GB,CHI,GB@CHI,4:25PM EDT,10,0.0,Q," "
nfl.p.40141,Tyler,Scott,WR,CHI,GB,GB@CHI,4:25PM EDT,10,0.0," "," "
nfl.p.40102,Tucker,Kraft,TE,GB,CHI,GB@CHI,4:25PM EDT,10,0.0," "," "
nfl.p.40707,Emanuel,Wilson,RB,GB,CHI,GB@CHI,4:25PM EDT,10,0.0," "," "
nfl.p.40162,Roschon,Johnson,RB,CHI,GB,GB@CHI,4:25PM EDT,11,0.0," "," "
nfl.p.40793,Jadakis,Bonds,WR,GB,CHI,GB@CHI,4:25PM EDT,10,0.0," "," "
nfl.p.31190,Alex,McGough,QB,GB,CHI,GB@CHI,4:25PM EDT,20,0.0," "," "
nfl.p.40074,Luke,Musgrave,TE,GB,CHI,GB@CHI,4:25PM EDT,10,0.0," "," "
nfl.p.40063,Jayden,Reed,WR,GB,CHI,GB@CHI,4:25PM EDT,11,0.0," "," "
nfl.p.32719,Chase,Claypool,WR,CHI,GB,GB@CHI,4:25PM EDT,11,5.5,Q," "
nfl.p.30350,Isaiah,Ford,WR,CHI,GB,GB@CHI,4:25PM EDT,10,0.0," "," "
nfl.p.40797,Cody,Chrest,WR,GB,CHI,GB@CHI,4:25PM EDT,10,0.0," "," "
nfl.p.33064,Jared,Pinkney,TE,CHI,GB,GB@CHI,4:25PM EDT,10,0.0,Q," "
nfl.p.34673,Dre,Miller,WR,GB,CHI,GB@CHI,4:25PM EDT,10,0.0," "," "
nfl.p.7777,Marcedes,Lewis,TE,CHI,GB,GB@CHI,4:25PM EDT,10,3.9," "," "
nfl.p.40251,Grant,DuBose,WR,GB,CHI,GB@CHI,4:25PM EDT,10,0.0," "," "
nfl.p.33793,Nate,McCrary,RB,GB,CHI,GB@CHI,4:25PM EDT,10,0.0," "," "
nfl.p.40840,Lachlan,Pitts,TE,CHI,GB,GB@CHI,4:25PM EDT,10,0.0," "," "
nfl.p.31014,Dante,Pettis,WR,CHI,GB,GB@CHI,4:25PM EDT,10,3.7," "," "
nfl.p.9547,Brian,Hoyer,QB,LV,DEN,LV@DEN,4:25PM EDT,20,1.5," "," "
nfl.p.26389,Brandon,Bolden,RB,LV,DEN,LV@DEN,4:25PM EDT,10,1.9," "," "
nfl.p.27581,Davante,Adams,WR,LV,DEN,LV@DEN,4:25PM EDT,25,16.8," "," "
nfl.p.27590,Jimmy,Garoppolo,QB,LV,DEN,LV@DEN,4:25PM EDT,20,15.3," "," "
nfl.p.28417,Phillip,Dorsett,WR,LV,DEN,LV@DEN,4:25PM EDT,10,3.0," "," "
nfl.p.28442,Ameer,Abdullah,RB,LV,DEN,LV@DEN,4:25PM EDT,10,2.6," "," "
nfl.p.28947,DeAndre,Carter,WR,LV,DEN,LV@DEN,4:25PM EDT,10,5.1," "," "
nfl.p.29315,Austin,Hooper,TE,LV,DEN,LV@DEN,4:25PM EDT,11,4.5," "," "
nfl.p.31405,Cam,Sims,WR,LV,DEN,LV@DEN,4:25PM EDT,10,1.0," "," "
nfl.p.31651,Chris,Lacy,WR,LV,DEN,LV@DEN,4:25PM EDT,10,0.0," "," "
nfl.p.31826,Jakob,Johnson,RB,LV,DEN,LV@DEN,4:25PM EDT,10,0.4," "," "
nfl.p.31856,Josh,Jacobs,RB,LV,DEN,LV@DEN,4:25PM EDT,30,17.8," "," "
nfl.p.31981,Hunter,Renfrow,WR,LV,DEN,LV@DEN,4:25PM EDT,10,6.1," "," "
nfl.p.32231,Jakobi,Meyers,WR,LV,DEN,LV@DEN,4:25PM EDT,11,10.6," "," "
nfl.p.32576,Jesper,Horsted,TE,LV,DEN,LV@DEN,4:25PM EDT,10,0.7," "," "
nfl.p.34078,Zamir,White,RB,LV,DEN,LV@DEN,4:25PM EDT,10,0.6," "," "
nfl.p.34206,Brittain,Brown,RB,LV,DEN,LV@DEN,4:25PM EDT,10,0.0," "," "
nfl.p.34543,Cole,Fotheringham,TE,LV,DEN,LV@DEN,4:25PM EDT,10,0.0," "," "
nfl.p.34551,Sincere,McCormick,RB,LV,DEN,LV@DEN,4:25PM EDT,10,0.0," "," "
nfl.p.40114,Tre,Tucker,WR,LV,DEN,LV@DEN,4:25PM EDT,10,0.0," "," "
nfl.p.25785,Russell,Wilson,QB,DEN,LV,LV@DEN,4:25PM EDT,23,15.8," "," "
nfl.p.28365,Chris,Manhertz,TE,DEN,LV,LV@DEN,4:25PM EDT,10,0.9," "," "
nfl.p.28556,Michael,Burton,RB,DEN,LV,LV@DEN,4:25PM EDT,10,0.2," "," "
nfl.p.30227,Samaje,Perine,RB,DEN,LV,LV@DEN,4:25PM EDT,16,7.5," "," "
nfl.p.31010,Courtland,Sutton,WR,DEN,LV,LV@DEN,4:25PM EDT,13,8.5," "," "
nfl.p.31965,Jarrett,Stidham,QB,DEN,LV,LV@DEN,4:25PM EDT,20,15.2," "," "
nfl.p.32494,Lil'Jordan,Humphrey,WR,DEN,LV,LV@DEN,4:25PM EDT,10,1.0," "," "
nfl.p.32685,Jerry,Jeudy,WR,DEN,LV,LV@DEN,4:25PM EDT,21,11.4," "," "
nfl.p.32775,Adam,Trautman,TE,DEN,LV,LV@DEN,4:25PM EDT,10,2.7," "," "
nfl.p.32788,Albert,Okwuegbunam,TE,DEN,LV,LV@DEN,4:25PM EDT,10,3.4," "," "
nfl.p.33109,Marquez,Callaway,WR,DEN,LV,LV@DEN,4:25PM EDT,10,3.0," "," "
nfl.p.33114,Tony,Jones Jr.,RB,DEN,LV,LV@DEN,4:25PM EDT,10,2.6," "," "
nfl.p.33423,Javonte,Williams,RB,DEN,LV,LV@DEN,4:25PM EDT,22,8.5," "," "
nfl.p.34036,Greg,Dulcich,TE,DEN,LV,LV@DEN,4:25PM EDT,14,7.0," "," "
nfl.p.34118,Montrell,Washington,WR,DEN,LV,LV@DEN,4:25PM EDT,10,0.2," "," "
nfl.p.34152,Tyler,Badie,RB,DEN,LV,LV@DEN,4:25PM EDT,10,8.9," "," "
nfl.p.34571,Brandon,Johnson,WR,DEN,LV,LV@DEN,4:25PM EDT,10,2.6,Q," "
nfl.p.34579,Jalen,Virgil,WR,DEN,LV,LV@DEN,4:25PM EDT,10,1.8,Q," "
nfl.t.13,Las Vegas,Raiders,DEF,LV,DEN,LV@DEN,4:25PM EDT,12,0.0," "," "
nfl.t.7,Denver,Broncos,DEF,DEN,LV,LV@DEN,4:25PM EDT,11,0.0," "," "
nfl.p.40138,Aidan,O'Connell,QB,LV,DEN,LV@DEN,4:25PM EDT,20,0.0," "," "
nfl.p.32901,Ben,DiNucci,QB,DEN,LV,LV@DEN,4:25PM EDT,20,0.0," "," "
nfl.p.40696,Jaleel,McLaughlin,RB,DEN,LV,LV@DEN,4:25PM EDT,10,0.0," "," "
nfl.p.40702,Nate,Adkins,TE,DEN,LV,LV@DEN,4:25PM EDT,10,0.0," "," "
nfl.p.40703,Taylor,Grimes,WR,DEN,LV,LV@DEN,4:25PM EDT,10,0.0," "," "
nfl.p.40733,John Samuel,Shenker,TE,LV,DEN,LV@DEN,4:25PM EDT,10,0.0," "," "
nfl.p.33349,Kristian,Wilkerson,WR,LV,DEN,LV@DEN,4:25PM EDT,10,0.0," "," "
nfl.p.40090,Marvin,Mims Jr.,WR,DEN,LV,LV@DEN,4:25PM EDT,12,0.0," "," "
nfl.p.30396,Keelan,Cole Sr.,WR,LV,DEN,LV@DEN,4:25PM EDT,10,2.3," "," "
nfl.p.33340,Tommy,Hudson,TE,DEN,LV,LV@DEN,4:25PM EDT,10,0.0," "," "
nfl.p.40065,Michael,Mayer,TE,LV,DEN,LV@DEN,4:25PM EDT,13,0.0," "," "
nfl.p.32929,Kendall,Hinton,WR,DEN,LV,LV@DEN,4:25PM EDT,10,4.0," "," "
nfl.p.33928,Michael,Bandy,WR,DEN,LV,LV@DEN,4:25PM EDT,10,1.5," "," "
nfl.p.34545,Chase,Garbers,QB,LV,DEN,LV@DEN,4:25PM EDT,20,0.0," "," "
nfl.p.40806,Nick,Williams,WR,DEN,LV,LV@DEN,4:25PM EDT,10,0.0," "," "
nfl.p.30661,Jacob,Hollister,TE,LV,DEN,LV@DEN,4:25PM EDT,10,0.0," "," "
nfl.p.28115,Damien,Williams,RB,LV,DEN,LV@DEN,4:25PM EDT,10,0.2," "," "
nfl.p.32046,Darwin,Thompson,RB,LV,DEN,LV@DEN,4:25PM EDT,10,0.0," "," "
nfl.p.33254,J.J.,Koski,WR,DEN,LV,LV@DEN,4:25PM EDT,10,0.0," "," "
nfl.p.33020,Isaiah,Zuber,WR,LV,DEN,LV@DEN,4:25PM EDT,10,0.0," "," "
